DATE,평균가격,총거래물량,평균기온(°C),최저기온(°C),최고기온(°C),평균 풍속(m/s),평균 상대습도(%),합계 일조시간(hr),평균 지면온도(°C),일강수량(mm),농협가락(공),대아청과,서울청과,한국청과,생산자물가지수,소비자물가지수
20200918,15000.0,7560.0,25.6,23.9,28.8,1.5,83.5,0.1,25.6,4.7,0,0,0,1,223.59,185.76
20200918,28333.0,7200.0,25.6,23.9,28.8,1.5,83.5,0.1,25.6,4.7,0,0,1,0,223.59,185.76
20200917,23194.0,265190.0,27.2,24.1,29.3,3.6,70.9,0.0,24.1,10.3,0,1,0,0,223.59,185.76
20200917,19265.0,76260.0,21.0,18.7,23.2,5.2,92.5,0.0,20.5,28.5,0,1,0,0,223.59,185.76
20200917,20489.0,50870.0,22.9,21.2,25.0,2.6,81.6,0.0,22.4,0.7,0,1,0,0,223.59,185.76
20200917,16353.0,24480.0,23.1,21.0,25.5,3.4,92.3,0.0,22.4,63.0,0,1,0,0,223.59,185.76
20200917,27180.0,23630.0,22.9,21.2,25.0,2.6,81.6,0.0,22.4,0.7,0,1,0,0,223.59,185.76
20200917,28500.0,16000.0,27.2,24.1,29.3,3.6,70.9,0.0,24.1,10.3,0,0,1,0,223.59,185.76
20200917,24090.0,8000.0,27.2,24.1,29.3,3.6,70.9,0.0,24.1,10.3,0,0,0,1,223.59,185.76
20200916,22942.0,272550.0,27.7,23.7,33.0,1.6,76.0,5.6,28.4,3.9,0,1,0,0,223.59,185.76
20200916,23367.0,85030.0,22.5,19.9,26.2,1.7,88.5,1.0,25.1,60.7,0,1,0,0,223.59,185.76
20200916,17626.0,71920.0,22.5,19.8,26.2,3.2,90.6,3.6,23.5,2.1,0,1,0,0,223.59,185.76
20200916,15851.0,31960.0,23.0,21.4,26.0,1.9,96.8,0.6,24.2,42.5,0,1,0,0,223.59,185.76
20200916,31250.0,16000.0,27.7,23.7,33.0,1.6,76.0,5.6,28.4,3.9,0,0,1,0,223.59,185.76
20200916,27300.0,16000.0,22.5,19.9,26.2,1.7,88.5,1.0,25.1,60.7,0,1,0,0,223.59,185.76
20200916,30000.0,8000.0,27.7,23.7,33.0,1.6,76.0,5.6,28.4,3.9,0,0,0,1,223.59,185.76
20200915,24673.0,234210.0,27.7,24.4,30.5,2.0,74.6,1.6,26.9,0.8,0,1,0,0,223.59,185.76
20200915,21160.0,62960.0,21.9,19.7,25.6,2.3,91.9,0.8,23.5,5.9,0,1,0,0,223.59,185.76
20200915,24495.0,53840.0,22.7,19.4,26.6,1.2,84.6,1.3,26.0,9.6,0,1,0,0,223.59,185.76
20200915,16001.0,24080.0,23.9,21.0,29.3,0.9,92.1,2.1,25.7,10.0,0,1,0,0,223.59,185.76
20200915,21408.0,23960.0,22.7,19.4,26.6,1.2,84.6,1.3,26.0,9.6,0,1,0,0,223.59,185.76
20200915,30773.0,15300.0,27.7,24.4,30.5,2.0,74.6,1.6,26.9,0.8,0,0,1,0,223.59,185.76
20200915,8500.0,7960.0,21.9,19.7,25.6,2.3,91.9,0.8,23.5,5.9,0,0,0,1,223.59,185.76
20200914,24817.0,217940.0,29.4,24.4,33.4,2.3,60.0,9.6,28.0,0.0,0,1,0,0,223.59,185.76
20200914,26145.0,49600.0,22.7,18.4,28.7,2.9,83.5,11.4,23.7,0.0,0,1,0,0,223.59,185.76
20200914,25887.0,48480.0,23.8,18.9,29.1,1.3,71.0,10.3,28.0,0.0,0,1,0,0,223.59,185.76
20200914,17650.0,16000.0,24.0,18.3,31.2,1.1,85.6,7.7,27.2,0.1,0,1,0,0,223.59,185.76
20200914,31000.0,8000.0,29.4,24.4,33.4,2.3,60.0,9.6,28.0,0.0,0,0,1,0,223.59,185.76
20200914,26390.0,8000.0,29.4,24.4,33.4,2.3,60.0,9.6,28.0,0.0,0,0,0,1,223.59,185.76
20200914,19000.0,8000.0,22.7,18.4,28.7,2.9,83.5,11.4,23.7,0.0,0,0,0,1,223.59,185.76
20200914,17200.0,4570.0,23.8,18.9,29.1,1.3,71.0,10.3,28.0,0.0,0,1,0,0,223.59,185.76
20200912,20622.0,118390.0,21.8,20.6,23.5,0.7,94.6,0.0,22.9,19.4,0,1,0,0,223.59,185.76
20200912,22301.0,64880.0,19.0,17.2,24.0,1.4,96.5,2.9,21.7,21.0,0,1,0,0,223.59,185.76
20200912,20232.0,37800.0,19.9,17.5,24.7,0.9,96.0,0.8,24.5,32.3,0,1,0,0,223.59,185.76
20200912,22650.0,16000.0,19.9,17.5,24.7,0.9,96.0,0.8,24.5,32.3,0,1,0,0,223.59,185.76
20200912,15896.0,13270.0,21.7,19.5,27.1,0.7,95.1,2.2,24.3,51.5,0,1,0,0,223.59,185.76
20200912,24000.0,8000.0,21.8,20.6,23.5,0.7,94.6,0.0,22.9,19.4,0,0,1,0,223.59,185.76
20200911,18919.0,141050.0,21.3,20.3,22.3,0.7,96.4,0.0,23.2,3.9,0,1,0,0,223.59,185.76
20200911,19231.0,67440.0,17.9,16.8,20.2,1.5,97.9,0.0,21.0,3.2,0,1,0,0,223.59,185.76
20200911,19744.0,63520.0,18.9,17.6,20.8,0.5,97.6,0.0,21.1,18.0,0,1,0,0,223.59,185.76
20200911,10900.0,24000.0,21.5,19.5,25.0,0.3,95.0,0.0,23.7,9.0,0,1,0,0,223.59,185.76
20200911,19862.0,15600.0,18.9,17.6,20.8,0.5,97.6,0.0,21.1,18.0,0,1,0,0,223.59,185.76
20200911,24000.0,8000.0,17.9,16.8,20.2,1.5,97.9,0.0,21.0,3.2,0,0,1,0,223.59,185.76
20200911,23500.0,8000.0,21.3,20.3,22.3,0.7,96.4,0.0,23.2,3.9,0,0,1,0,223.59,185.76
20200910,18899.0,176470.0,20.8,20.3,21.9,0.9,96.4,0.0,22.5,1.5,0,1,0,0,223.59,185.76
20200910,18073.0,70640.0,18.6,17.8,21.7,0.9,98.1,0.1,21.5,2.6,0,1,0,0,223.59,185.76
20200910,18585.0,61380.0,17.9,17.0,19.2,1.5,97.8,0.0,21.1,0.1,0,1,0,0,223.59,185.76
20200910,15350.0,16000.0,18.6,17.8,21.7,0.9,98.1,0.1,21.5,2.6,0,1,0,0,223.59,185.76
20200910,25000.0,8000.0,20.8,20.3,21.9,0.9,96.4,0.0,22.5,1.5,0,0,1,0,223.59,185.76
20200910,25000.0,8000.0,17.9,17.0,19.2,1.5,97.8,0.0,21.1,0.1,0,0,1,0,223.59,185.76
20200909,18088.0,178530.0,21.2,19.6,24.4,1.6,92.4,1.0,23.8,4.8,0,1,0,0,223.59,185.76
20200909,17337.0,91450.0,18.5,16.2,23.5,1.3,95.9,5.0,21.6,1.1,0,1,0,0,223.59,185.76
20200909,16611.0,56000.0,19.0,17.6,22.2,0.7,96.0,0.4,21.8,9.0,0,1,0,0,223.59,185.76
20200909,12817.0,15920.0,19.0,17.6,22.2,0.7,96.0,0.4,21.8,9.0,0,1,0,0,223.59,185.76
20200909,23300.0,8000.0,21.2,19.6,24.4,1.6,92.4,1.0,23.8,4.8,0,0,1,0,223.59,185.76
20200909,22000.0,8000.0,22.3,17.8,28.3,0.8,86.4,4.0,25.8,4.0,0,1,0,0,223.59,185.76
20200909,22000.0,8000.0,18.5,16.2,23.5,1.3,95.9,5.0,21.6,1.1,0,0,1,0,223.59,185.76
20200909,17000.0,7530.0,18.5,16.2,23.5,1.3,95.9,5.0,21.6,1.1,0,0,0,1,223.59,185.76
20200908,19498.0,128400.0,17.7,17.2,19.2,2.9,98.0,0.1,19.4,48.4,0,1,0,0,223.59,185.76
20200908,26129.0,53950.0,20.9,20.2,21.4,1.8,99.8,0.0,22.1,54.5,0,1,0,0,223.59,185.76
20200908,23982.0,23560.0,18.5,17.3,19.9,2.1,98.6,0.1,20.5,33.3,0,1,0,0,223.59,185.76
20200907,20334.0,160630.0,20.5,18.3,22.0,2.5,98.8,0.0,21.3,121.8,0,1,0,0,223.59,185.76
20200907,18293.0,95600.0,16.7,14.1,18.1,5.0,97.8,0.0,17.4,136.8,0,1,0,0,223.59,185.76
20200907,16575.0,45630.0,17.4,15.4,19.7,2.0,98.1,0.0,18.2,51.5,0,1,0,0,223.59,185.76
20200907,22250.0,16000.0,20.5,18.3,22.0,2.5,98.8,0.0,21.3,121.8,0,0,1,0,223.59,185.76
20200907,19000.0,6930.0,20.5,18.3,22.0,2.5,98.8,0.0,21.3,121.8,0,0,0,1,223.59,185.76
20200905,14782.0,153920.0,24.6,22.0,28.1,1.1,78.5,0.3,27.3,0.0,0,1,0,0,223.59,185.76
20200905,14261.0,69070.0,20.2,16.4,24.4,0.9,89.1,0.9,22.1,0.0,0,1,0,0,223.59,185.76
20200905,15133.0,55710.0,19.3,14.8,24.0,1.1,92.5,0.2,21.6,0.0,0,1,0,0,223.59,185.76
20200905,9324.0,16800.0,20.2,16.4,24.4,0.9,89.1,0.9,22.1,0.0,0,1,0,0,223.59,185.76
20200905,16161.0,14400.0,24.6,22.0,28.1,1.1,78.5,0.3,27.3,0.0,0,0,1,0,223.59,185.76
20200905,15500.0,8000.0,24.6,22.0,28.1,1.1,78.5,0.3,27.3,0.0,0,0,0,1,223.59,185.76
20200904,11097.0,141800.0,20.5,15.8,25.9,2.0,84.8,10.3,24.7,0.0,0,1,0,0,223.59,185.76
20200904,19821.0,86740.0,27.1,23.8,30.5,2.4,64.1,10.4,30.9,0.0,0,1,0,0,223.59,185.76
20200904,17743.0,32160.0,21.6,17.0,27.2,1.2,78.3,7.7,28.0,0.0,0,1,0,0,223.59,185.76
20200904,11987.0,21300.0,24.8,19.1,32.2,0.9,76.8,10.5,29.5,0.0,0,1,0,0,223.59,185.76
20200903,22184.0,77050.0,28.0,22.7,30.5,2.5,67.5,0.1,25.1,0.0,0,1,0,0,223.59,185.76
20200903,20615.0,46320.0,21.8,18.8,25.1,6.1,87.8,0.5,21.3,5.6,0,1,0,0,223.59,185.76
20200903,20102.0,37560.0,23.2,20.7,25.4,3.4,78.4,0.9,23.9,3.3,0,1,0,0,223.59,185.76
20200903,20000.0,8000.0,28.0,22.7,30.5,2.5,67.5,0.1,25.1,0.0,0,0,1,0,223.59,185.76
20200902,12402.0,174080.0,22.4,19.2,25.6,1.1,82.6,1.5,24.6,0.0,0,1,0,0,223.59,185.76
20200902,11435.0,87960.0,19.3,11.0,24.8,1.6,87.3,4.2,22.1,0.0,0,1,0,0,223.59,185.76
20200902,17262.0,31680.0,19.6,11.8,24.6,2.0,83.1,0.8,21.1,0.0,0,1,0,0,223.59,185.76
20200902,8848.0,15960.0,19.6,11.8,24.6,2.0,83.1,0.8,21.1,0.0,0,1,0,0,223.59,185.76
20200902,12498.0,14240.0,22.4,19.2,25.6,1.1,82.6,1.5,24.6,0.0,0,0,0,1,223.59,185.76
20200902,18200.0,8000.0,19.6,11.8,24.6,2.0,83.1,0.8,21.1,0.0,0,0,1,0,223.59,185.76
20200902,18000.0,8000.0,22.4,19.2,25.6,1.1,82.6,1.5,24.6,0.0,0,0,1,0,223.59,185.76
20200901,10093.0,181050.0,21.6,18.2,25.5,1.4,80.3,6.9,24.9,0.0,0,1,0,0,223.59,185.76
20200901,9711.0,144760.0,16.7,10.8,24.4,1.5,90.5,11.8,21.4,0.0,0,1,0,0,223.59,185.76
20200901,11556.0,72000.0,18.9,12.9,26.1,1.1,80.6,9.9,24.8,0.0,0,1,0,0,223.59,185.76
20200901,10574.0,13500.0,16.7,10.8,24.4,1.5,90.5,11.8,21.4,0.0,0,0,0,1,223.59,185.76
20200901,16500.0,8000.0,21.6,18.2,25.5,1.4,80.3,6.9,24.9,0.0,0,0,0,1,223.59,185.76
20200901,9500.0,7200.0,18.9,12.9,26.1,1.1,80.6,9.9,24.8,0.0,0,0,1,0,223.59,185.76
20200831,9784.0,162990.0,22.3,16.8,27.4,1.4,76.4,12.1,26.4,0.0,0,1,0,0,171.36,126.89
20200831,13502.0,143520.0,17.6,10.2,24.4,1.2,83.6,13.4,22.4,0.0,0,1,0,0,171.36,126.89
20200831,12030.0,126870.0,18.8,11.5,26.1,1.1,77.9,12.2,26.0,0.0,0,1,0,0,171.36,126.89
20200831,10875.0,28800.0,22.5,15.5,31.4,1.1,70.6,9.5,27.6,0.0,0,1,0,0,171.36,126.89
20200831,17000.0,7930.0,22.3,16.8,27.4,1.4,76.4,12.1,26.4,0.0,0,0,1,0,171.36,126.89
20200831,9000.0,7000.0,18.8,11.5,26.1,1.1,77.9,12.2,26.0,0.0,0,0,0,1,171.36,126.89
20200831,18500.0,6910.0,22.3,16.8,27.4,1.4,76.4,12.1,26.4,0.0,0,0,0,1,171.36,126.89
20200829,13554.0,140650.0,14.7,9.6,19.4,1.1,90.8,6.4,20.0,0.1,0,1,0,0,171.36,126.89
20200829,15003.0,63920.0,15.1,13.7,19.4,1.3,94.6,0.8,19.0,0.0,0,1,0,0,171.36,126.89
20200829,16139.0,49900.0,19.1,16.5,22.7,1.3,83.9,3.3,21.9,0.0,0,1,0,0,171.36,126.89
20200828,16207.0,151720.0,14.0,13.0,15.5,2.6,97.0,0.0,16.7,30.1,0,1,0,0,171.36,126.89
20200828,24624.0,47680.0,14.7,13.8,16.2,1.7,98.4,0.0,16.4,19.3,0,1,0,0,171.36,126.89
20200828,23586.0,19160.0,18.3,17.0,19.7,2.6,95.5,0.0,20.5,42.2,0,1,0,0,171.36,126.89
20200828,28300.0,8000.0,18.3,17.0,19.7,2.6,95.5,0.0,20.5,42.2,0,0,1,0,171.36,126.89
20200827,14256.0,133480.0,14.0,13.3,15.0,4.2,97.9,0.0,15.9,60.2,0,1,0,0,171.36,126.89
20200827,22510.0,56070.0,15.1,14.4,15.9,1.7,98.5,0.0,16.1,79.9,0,1,0,0,171.36,126.89
20200827,21014.0,44440.0,18.5,17.8,19.5,1.3,96.4,0.0,20.2,49.0,0,1,0,0,171.36,126.89
20200827,25000.0,8000.0,18.5,17.8,19.5,1.3,96.4,0.0,20.2,49.0,0,0,1,0,171.36,126.89
20200826,14110.0,214540.0,15.0,10.7,19.6,1.5,92.4,3.6,18.5,1.7,0,1,0,0,171.36,126.89
20200826,18378.0,47960.0,16.8,14.5,20.2,1.3,92.6,0.4,20.8,6.5,0,1,0,0,171.36,126.89
20200826,22275.0,32000.0,20.0,16.9,22.9,1.2,85.0,2.6,23.1,0.7,0,1,0,0,171.36,126.89
20200826,6100.0,8000.0,16.8,14.5,20.2,1.3,92.6,0.4,20.8,6.5,0,0,0,1,171.36,126.89
20200825,14688.0,175960.0,16.1,11.8,18.6,1.5,96.8,0.0,19.9,0.3,0,1,0,0,171.36,126.89
20200825,19494.0,70560.0,18.0,16.2,20.3,1.4,96.9,0.2,22.1,1.6,0,1,0,0,171.36,126.89
20200825,16780.0,54240.0,20.0,18.6,21.6,2.4,92.4,0.0,22.1,8.2,0,1,0,0,171.36,126.89
20200825,12500.0,16000.0,18.0,16.2,20.3,1.4,96.9,0.2,22.1,1.6,0,1,0,0,171.36,126.89
20200825,17442.0,12360.0,18.0,16.2,20.3,1.4,96.9,0.2,22.1,1.6,0,0,0,1,171.36,126.89
20200825,24000.0,8000.0,20.0,18.6,21.6,2.4,92.4,0.0,22.1,8.2,0,0,1,0,171.36,126.89
20200825,21000.0,6740.0,18.0,16.2,20.3,1.4,96.9,0.2,22.1,1.6,0,0,1,0,171.36,126.89
20200824,14365.0,129200.0,18.6,15.3,22.7,1.8,96.9,0.9,22.0,4.5,0,1,0,0,171.36,126.89
20200824,22071.0,52500.0,22.0,21.0,24.3,1.4,94.5,0.0,24.4,22.5,0,1,0,0,171.36,126.89
20200824,23298.0,49900.0,18.9,17.6,22.8,1.2,97.8,0.2,22.5,11.0,0,1,0,0,171.36,126.89
20200824,25000.0,8000.0,22.0,21.0,24.3,1.4,94.5,0.0,24.4,22.5,0,0,1,0,171.36,126.89
20200824,18000.0,8000.0,18.9,17.6,22.8,1.2,97.8,0.2,22.5,11.0,0,0,1,0,171.36,126.89
20200822,14382.0,101440.0,18.8,12.8,23.3,1.6,89.0,9.1,25.6,0.0,0,1,0,0,171.36,126.89
20200822,19965.0,61420.0,20.6,15.4,25.6,1.4,83.5,8.2,27.3,0.0,0,1,0,0,171.36,126.89
20200822,8500.0,8000.0,24.2,18.0,31.4,1.2,74.4,6.1,28.5,0.0,0,1,0,0,171.36,126.89
20200822,16000.0,7750.0,20.6,15.4,25.6,1.4,83.5,8.2,27.3,0.0,0,0,1,0,171.36,126.89
20200821,12924.0,189330.0,19.7,15.0,24.3,2.9,84.3,10.0,22.9,0.0,0,1,0,0,171.36,126.89
20200821,16887.0,77350.0,21.7,17.1,27.4,1.4,75.9,9.3,29.0,0.0,0,1,0,0,171.36,126.89
20200821,10000.0,16000.0,23.2,18.8,28.6,1.4,77.4,6.4,26.7,0.0,0,1,0,0,171.36,126.89
20200821,7500.0,14400.0,24.7,20.6,28.8,1.4,76.3,7.6,29.6,0.0,0,1,0,0,171.36,126.89
20200820,13368.0,105700.0,19.0,13.6,24.6,1.5,87.0,9.0,25.1,0.0,0,1,0,0,171.36,126.89
20200820,19672.0,67870.0,20.2,13.7,27.6,1.1,81.1,7.0,25.5,1.1,0,1,0,0,171.36,126.89
20200820,7867.0,48000.0,23.3,17.7,30.7,0.7,74.6,6.9,27.0,0.0,0,1,0,0,171.36,126.89
20200820,9567.0,24000.0,24.5,21.7,28.5,1.4,74.3,7.8,29.9,0.0,0,1,0,0,171.36,126.89
20200820,16521.0,14600.0,20.2,13.7,27.6,1.1,81.1,7.0,25.5,1.1,0,0,1,0,171.36,126.89
20200819,13524.0,102400.0,19.3,13.6,25.6,2.0,80.0,11.0,22.6,0.0,0,1,0,0,171.36,126.89
20200819,15597.0,77650.0,19.6,14.0,26.8,1.2,76.3,7.8,24.3,0.0,0,1,0,0,171.36,126.89
20200819,8950.0,48000.0,22.2,16.4,28.8,1.2,76.6,8.8,26.5,0.0,0,1,0,0,171.36,126.89
20200819,13802.0,38300.0,26.0,19.5,29.6,2.2,61.0,11.2,26.1,0.0,0,1,0,0,171.36,126.89
20200819,7850.0,16000.0,19.6,14.0,26.8,1.2,76.3,7.8,24.3,0.0,0,1,0,0,171.36,126.89
20200819,9000.0,8000.0,19.6,14.0,26.8,1.2,76.3,7.8,24.3,0.0,0,0,0,1,171.36,126.89
20200819,24000.0,7750.0,19.6,14.0,26.8,1.2,76.3,7.8,24.3,0.0,0,0,1,0,171.36,126.89
20200818,14187.0,84730.0,17.0,13.3,22.1,1.6,79.9,9.3,23.1,0.3,0,1,0,0,171.36,126.89
20200818,18113.0,69760.0,17.9,14.4,24.0,1.4,79.3,8.1,22.3,1.2,0,1,0,0,171.36,126.89
20200818,16916.0,30780.0,21.8,18.0,26.7,1.4,73.3,8.3,25.8,0.5,0,1,0,0,171.36,126.89
20200818,7450.0,16000.0,21.3,15.2,28.2,0.9,72.9,8.2,25.0,1.0,0,1,0,0,171.36,126.89
20200818,13000.0,7840.0,17.9,14.4,24.0,1.4,79.3,8.1,22.3,1.2,0,0,0,1,171.36,126.89
20200818,14500.0,7800.0,17.0,13.3,22.1,1.6,79.9,9.3,23.1,0.3,0,0,0,1,171.36,126.89
20200818,24200.0,7750.0,17.9,14.4,24.0,1.4,79.3,8.1,22.3,1.2,0,0,1,0,171.36,126.89
20200817,13820.0,101210.0,16.7,12.6,22.2,1.6,83.8,10.3,21.7,0.0,0,1,0,0,171.36,126.89
20200817,20922.0,79920.0,17.2,13.4,21.5,1.3,76.8,3.3,21.1,0.0,0,1,0,0,171.36,126.89
20200817,16055.0,28360.0,22.1,19.6,26.1,1.8,77.1,6.6,25.5,0.0,0,1,0,0,171.36,126.89
20200817,7250.0,16000.0,20.9,16.1,26.6,1.3,69.4,3.8,22.8,0.5,0,1,0,0,171.36,126.89
20200817,13087.0,15600.0,17.2,13.4,21.5,1.3,76.8,3.3,21.1,0.0,0,1,0,0,171.36,126.89
20200817,24000.0,7750.0,17.2,13.4,21.5,1.3,76.8,3.3,21.1,0.0,0,0,1,0,171.36,126.89
20200817,15478.0,7200.0,16.7,12.6,22.2,1.6,83.8,10.3,21.7,0.0,0,0,0,1,171.36,126.89
20200815,9878.0,92450.0,14.7,10.9,19.7,1.6,90.1,4.7,16.8,8.6,0,1,0,0,171.36,126.89
20200815,16917.0,91490.0,15.9,12.6,21.1,1.9,84.9,2.0,18.2,0.0,0,1,0,0,171.36,126.89
20200815,12203.0,39720.0,19.5,16.8,24.4,2.3,83.8,3.7,21.4,6.7,0,1,0,0,171.36,126.89
20200815,10352.0,39360.0,15.9,12.6,21.1,1.9,84.9,2.0,18.2,0.0,0,1,0,0,171.36,126.89
20200815,18500.0,8000.0,15.9,12.6,21.1,1.9,84.9,2.0,18.2,0.0,0,0,1,0,171.36,126.89
20200815,15700.0,8000.0,14.7,10.9,19.7,1.6,90.1,4.7,16.8,8.6,0,0,0,1,171.36,126.89
20200814,11642.0,135380.0,15.1,13.0,17.4,6.0,95.5,0.0,17.1,130.7,0,1,0,0,171.36,126.89
20200814,15055.0,86320.0,17.6,14.8,21.1,2.3,87.8,0.2,20.1,49.7,0,1,0,0,171.36,126.89
20200814,11675.0,30560.0,18.7,16.8,21.1,3.9,97.8,0.0,20.3,250.0,0,1,0,0,171.36,126.89
20200814,18247.0,15800.0,17.6,14.8,21.1,2.3,87.8,0.2,20.1,49.7,0,0,1,0,171.36,126.89
20200814,13654.0,15600.0,17.6,14.8,21.1,2.3,87.8,0.2,20.1,49.7,0,1,0,0,171.36,126.89
20200814,15838.0,11460.0,15.1,13.0,17.4,6.0,95.5,0.0,17.1,130.7,0,0,0,1,171.36,126.89
20200813,16177.0,108410.0,19.3,15.2,23.7,1.8,82.5,2.5,23.7,15.3,0,1,0,0,171.36,126.89
20200813,12856.0,79680.0,17.7,10.8,23.2,2.0,91.0,3.2,21.1,6.4,0,1,0,0,171.36,126.89
20200813,10416.0,50890.0,22.2,19.6,25.1,1.8,85.4,0.0,26.6,2.2,0,1,0,0,171.36,126.89
20200813,16251.0,15550.0,19.3,15.2,23.7,1.8,82.5,2.5,23.7,15.3,0,0,1,0,171.36,126.89
20200813,12200.0,8000.0,17.7,10.8,23.2,2.0,91.0,3.2,21.1,6.4,0,0,0,1,171.36,126.89
20200813,17000.0,7640.0,19.3,15.2,23.7,1.8,82.5,2.5,23.7,15.3,0,1,0,0,171.36,126.89
20200812,10029.0,154900.0,17.8,12.7,22.9,1.5,90.5,8.6,22.6,0.0,0,1,0,0,171.36,126.89
20200812,9792.0,60190.0,23.2,20.4,25.9,1.7,78.5,8.1,31.4,0.0,0,1,0,0,171.36,126.89
20200812,17997.0,54320.0,19.5,16.0,25.2,1.4,83.6,5.8,24.8,2.1,0,1,0,0,171.36,126.89
20200812,16530.0,23450.0,19.5,16.0,25.2,1.4,83.6,5.8,24.8,2.1,0,0,1,0,171.36,126.89
20200812,9218.0,15600.0,19.5,16.0,25.2,1.4,83.6,5.8,24.8,2.1,0,1,0,0,171.36,126.89
20200812,5500.0,8000.0,17.8,12.7,22.9,1.5,90.5,8.6,22.6,0.0,0,0,0,1,171.36,126.89
20200811,12655.0,93600.0,19.2,14.8,24.6,3.6,84.1,5.2,20.7,2.5,0,1,0,0,171.36,126.89
20200811,12812.0,80830.0,26.0,23.0,30.6,1.7,61.4,5.7,29.2,0.1,0,1,0,0,171.36,126.89
20200811,11326.0,77520.0,20.7,17.5,25.5,1.3,71.0,3.1,22.6,0.0,0,1,0,0,171.36,126.89
20200811,18000.0,15750.0,20.7,17.5,25.5,1.3,71.0,3.1,22.6,0.0,0,0,1,0,171.36,126.89
20200811,8200.0,8000.0,20.7,17.5,25.5,1.3,71.0,3.1,22.6,0.0,0,1,0,0,171.36,126.89
20200811,12800.0,7800.0,21.3,17.7,27.2,1.5,84.5,2.7,22.6,0.1,0,1,0,0,171.36,126.89
20200811,3000.0,7600.0,20.7,17.5,25.5,1.3,71.0,3.1,22.6,0.0,0,0,0,1,171.36,126.89
20200810,9163.0,168550.0,18.1,16.5,21.2,5.3,86.1,2.6,19.8,0.0,0,1,0,0,171.36,126.89
20200810,10163.0,98460.0,24.5,19.4,27.8,3.3,65.8,6.3,26.8,0.0,0,1,0,0,171.36,126.89
20200810,11254.0,94240.0,19.8,18.1,22.7,1.8,72.6,2.1,23.5,0.0,0,1,0,0,171.36,126.89
20200810,8233.0,24000.0,19.8,18.1,22.7,1.8,72.6,2.1,23.5,0.0,0,1,0,0,171.36,126.89
20200810,5760.0,15400.0,20.6,18.5,23.7,1.9,83.9,0.3,20.8,0.5,0,1,0,0,171.36,126.89
20200810,16000.0,7800.0,19.8,18.1,22.7,1.8,72.6,2.1,23.5,0.0,0,0,1,0,171.36,126.89
20200810,6000.0,7200.0,18.1,16.5,21.2,5.3,86.1,2.6,19.8,0.0,0,0,0,1,171.36,126.89
20200810,14000.0,7150.0,18.1,16.5,21.2,5.3,86.1,2.6,19.8,0.0,0,0,1,0,171.36,126.89
20200808,12034.0,90300.0,21.2,19.9,22.8,1.7,88.8,0.0,24.7,13.8,0,1,0,0,171.36,126.89
20200808,10338.0,81740.0,18.9,16.1,22.6,1.9,74.0,0.0,22.7,0.2,0,1,0,0,171.36,126.89
20200808,9872.0,61570.0,16.6,15.8,18.1,2.0,95.8,0.0,20.6,9.6,0,1,0,0,171.36,126.89
20200808,12550.0,16000.0,20.6,17.4,24.2,0.7,84.6,0.0,24.2,9.0,0,1,0,0,171.36,126.89
20200808,16000.0,8600.0,16.6,15.8,18.1,2.0,95.8,0.0,20.6,9.6,0,0,1,0,171.36,126.89
20200808,14500.0,8000.0,18.9,16.1,22.6,1.9,74.0,0.0,22.7,0.2,0,0,1,0,171.36,126.89
20200808,8000.0,4100.0,16.6,15.8,18.1,2.0,95.8,0.0,20.6,9.6,0,0,0,1,171.36,126.89
20200807,11216.0,55560.0,23.1,15.1,30.6,1.3,56.0,10.7,32.0,0.0,0,1,0,0,171.36,126.89
20200807,13853.0,47880.0,22.9,19.8,26.0,1.7,76.4,6.6,32.4,0.0,0,1,0,0,171.36,126.89
20200807,12492.0,39520.0,20.0,14.3,27.1,2.0,83.3,11.0,27.7,0.0,0,1,0,0,171.36,126.89
20200807,8329.0,14000.0,25.7,17.7,35.7,1.0,58.8,10.8,35.0,0.0,0,1,0,0,171.36,126.89
20200807,15000.0,7650.0,20.0,14.3,27.1,2.0,83.3,11.0,27.7,0.0,0,0,1,0,171.36,126.89
20200806,9284.0,151970.0,21.4,13.1,28.6,1.5,68.4,12.2,30.0,0.0,0,1,0,0,171.36,126.89
20200806,9163.0,69610.0,22.7,14.6,31.2,1.1,59.8,12.6,31.6,0.0,0,1,0,0,171.36,126.89
20200806,7291.0,46080.0,26.6,20.1,33.2,1.5,59.1,12.2,37.1,0.0,0,1,0,0,171.36,126.89
20200806,8296.0,15840.0,25.4,18.7,35.5,1.2,65.3,8.4,35.5,0.0,0,1,0,0,171.36,126.89
20200806,12000.0,8000.0,22.7,14.6,31.2,1.1,59.8,12.6,31.6,0.0,0,1,0,0,171.36,126.89
20200806,13000.0,7750.0,22.7,14.6,31.2,1.1,59.8,12.6,31.6,0.0,0,0,1,0,171.36,126.89
20200806,12000.0,7750.0,21.4,13.1,28.6,1.5,68.4,12.2,30.0,0.0,0,0,1,0,171.36,126.89
20200806,11000.0,7600.0,26.6,20.1,33.2,1.5,59.1,12.2,37.1,0.0,0,0,0,1,171.36,126.89
20200805,10202.0,124420.0,20.3,15.8,26.1,1.6,84.3,8.7,28.2,0.0,0,1,0,0,171.36,126.89
20200805,10867.0,67760.0,21.0,15.7,28.3,1.0,75.9,10.0,30.4,0.0,0,1,0,0,171.36,126.89
20200805,9252.0,60800.0,23.3,19.6,28.3,1.4,76.1,6.6,32.7,0.0,0,1,0,0,171.36,126.89
